Date,Product Name,Category,Opening Stock,Purchases,Sales,Returns,Stock Adjustments,Closing Stock,Revenue,Costs,Profit
07-02-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,8,7,-4,3,28000,0,28000
08-02-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
09-02-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
10-02-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,7,3,13,0,0,0
11-02-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,10,5,-4,4,35000,0,35000
12-02-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,1,8,-1,10,3500,0,3500
13-02-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,2,9,-4,13,7000,0,7000
14-02-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,7,4,4,14,24500,0,24500
15-02-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,8,2,1,9,28000,0,28000
16-02-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
17-02-2024,3 in1 Magnetic Wireless Charger,Hardware,9,64,12,7,-1,67,42000,118400,-76400
18-02-2024,3 in1 Magnetic Wireless Charger,Hardware,67,0,43,7,-5,26,150500,0,150500
19-02-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,4,1,4,27,14000,0,14000
20-02-2024,3 in1 Magnetic Wireless Charger,Hardware,27,0,25,4,1,7,87500,0,87500
21-02-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,0,0,0,7,0,0,0
22-02-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,2,3,-3,5,7000,0,7000
23-02-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,0,0,0,5,0,0,0
24-02-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,5,6,-3,3,17500,0,17500
25-02-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,3,9,1,10,10500,0,10500
26-02-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,10,5,-1,4,35000,0,35000
27-02-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,0,0,0,4,0,0,0
28-02-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,3,4,-1,4,10500,0,10500
29-02-2024,3 in1 Magnetic Wireless Charger,Hardware,4,71,42,1,0,34,147000,131350,15650
01-03-2024,3 in1 Magnetic Wireless Charger,Hardware,34,0,0,0,0,34,0,0,0
02-03-2024,3 in1 Magnetic Wireless Charger,Hardware,34,0,26,0,-1,7,91000,0,91000
03-03-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,3,1,4,9,10500,0,10500
04-03-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
05-03-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,1,2,1,11,3500,0,3500
06-03-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,2,1,-5,5,7000,0,7000
07-03-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,1,5,3,12,3500,0,3500
08-03-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
09-03-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,12,7,4,11,42000,0,42000
10-03-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,5,8,-5,9,17500,0,17500
11-03-2024,3 in1 Magnetic Wireless Charger,Hardware,9,52,49,2,0,14,171500,96200,75300
12-03-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,0,0,0,14,0,0,0
13-03-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,6,7,2,17,21000,0,21000
14-03-2024,3 in1 Magnetic Wireless Charger,Hardware,17,0,0,6,2,25,0,0,0
15-03-2024,3 in1 Magnetic Wireless Charger,Hardware,25,0,0,0,0,25,0,0,0
16-03-2024,3 in1 Magnetic Wireless Charger,Hardware,25,0,9,6,3,25,31500,0,31500
17-03-2024,3 in1 Magnetic Wireless Charger,Hardware,25,0,21,7,3,14,73500,0,73500
18-03-2024,3 in1 Magnetic Wireless Charger,Hardware,14,95,91,4,-4,18,318500,175750,142750
19-03-2024,3 in1 Magnetic Wireless Charger,Hardware,18,0,8,6,-4,12,28000,0,28000
20-03-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,5,3,-2,8,17500,0,17500
21-03-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,4,2,-1,5,14000,0,14000
22-03-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,0,0,0,5,0,0,0
23-03-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,0,0,0,5,0,0,0
24-03-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,5,4,1,5,17500,0,17500
25-03-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,1,7,0,11,3500,0,3500
26-03-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,0,0,0,11,0,0,0
27-03-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,1,7,-1,16,3500,0,3500
28-03-2024,3 in1 Magnetic Wireless Charger,Hardware,16,86,25,8,0,85,87500,159100,-71600
29-03-2024,3 in1 Magnetic Wireless Charger,Hardware,85,0,0,0,0,85,0,0,0
30-03-2024,3 in1 Magnetic Wireless Charger,Hardware,85,0,69,6,-2,20,241500,0,241500
31-03-2024,3 in1 Magnetic Wireless Charger,Hardware,20,0,9,2,-3,10,31500,0,31500
01-04-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,10,8,-3,5,35000,0,35000
02-04-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,2,7,-5,5,7000,0,7000
03-04-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,5,5,0,5,17500,0,17500
04-04-2024,3 in1 Magnetic Wireless Charger,Hardware,5,95,78,1,-1,22,273000,175750,97250
05-04-2024,3 in1 Magnetic Wireless Charger,Hardware,22,0,0,0,0,22,0,0,0
06-04-2024,3 in1 Magnetic Wireless Charger,Hardware,22,0,7,2,3,20,24500,0,24500
07-04-2024,3 in1 Magnetic Wireless Charger,Hardware,20,0,1,1,2,22,3500,0,3500
08-04-2024,3 in1 Magnetic Wireless Charger,Hardware,22,0,5,4,-2,19,17500,0,17500
09-04-2024,3 in1 Magnetic Wireless Charger,Hardware,19,0,13,7,-1,12,45500,0,45500
10-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
11-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
12-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
13-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
14-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,35,29,5,-5,18,101500,64750,36750
15-04-2024,3 in1 Magnetic Wireless Charger,Hardware,18,0,6,4,3,19,21000,0,21000
16-04-2024,3 in1 Magnetic Wireless Charger,Hardware,19,0,3,7,-5,18,10500,0,10500
17-04-2024,3 in1 Magnetic Wireless Charger,Hardware,18,0,3,4,-1,18,10500,0,10500
18-04-2024,3 in1 Magnetic Wireless Charger,Hardware,18,0,8,6,-5,11,28000,0,28000
19-04-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,0,0,0,11,0,0,0
20-04-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,0,1,-2,10,0,0,0
21-04-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,6,2,-2,4,21000,0,21000
22-04-2024,3 in1 Magnetic Wireless Charger,Hardware,4,37,2,3,-4,38,7000,68450,-61450
23-04-2024,3 in1 Magnetic Wireless Charger,Hardware,38,0,20,2,0,20,70000,0,70000
24-04-2024,3 in1 Magnetic Wireless Charger,Hardware,20,0,6,9,4,27,21000,0,21000
25-04-2024,3 in1 Magnetic Wireless Charger,Hardware,27,0,8,5,-1,23,28000,0,28000
26-04-2024,3 in1 Magnetic Wireless Charger,Hardware,23,0,0,0,0,23,0,0,0
27-04-2024,3 in1 Magnetic Wireless Charger,Hardware,23,0,14,1,-5,5,49000,0,49000
28-04-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,4,8,3,12,14000,0,14000
29-04-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,11,9,-1,9,38500,0,38500
30-04-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,7,4,4,10,24500,0,24500
01-05-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,0,0,0,10,0,0,0
02-05-2024,3 in1 Magnetic Wireless Charger,Hardware,10,55,10,0,-5,50,35000,101750,-66750
03-05-2024,3 in1 Magnetic Wireless Charger,Hardware,50,0,0,0,0,50,0,0,0
04-05-2024,3 in1 Magnetic Wireless Charger,Hardware,50,0,38,2,0,14,133000,0,133000
05-05-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,6,9,3,20,21000,0,21000
06-05-2024,3 in1 Magnetic Wireless Charger,Hardware,20,0,15,0,2,7,52500,0,52500
07-05-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,5,5,-1,6,17500,0,17500
08-05-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,2,5,-3,6,7000,0,7000
09-05-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,4,1,0,3,14000,0,14000
10-05-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
11-05-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,2,0,-2,0,7000,0,7000
12-05-2024,3 in1 Magnetic Wireless Charger,Hardware,0,54,2,2,-2,52,7000,99900,-92900
13-05-2024,3 in1 Magnetic Wireless Charger,Hardware,52,0,22,9,-1,38,77000,0,77000
14-05-2024,3 in1 Magnetic Wireless Charger,Hardware,38,0,35,1,1,5,122500,0,122500
15-05-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,3,1,1,4,10500,0,10500
16-05-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,0,9,-4,9,0,0,0
17-05-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
18-05-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,3,0,12,0,0,0
19-05-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,6,0,-3,3,21000,0,21000
20-05-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,2,-5,0,0,0,0
21-05-2024,3 in1 Magnetic Wireless Charger,Hardware,0,50,27,7,4,34,94500,92500,2000
22-05-2024,3 in1 Magnetic Wireless Charger,Hardware,34,0,10,7,0,31,35000,0,35000
23-05-2024,3 in1 Magnetic Wireless Charger,Hardware,31,0,10,9,1,31,35000,0,35000
24-05-2024,3 in1 Magnetic Wireless Charger,Hardware,31,0,0,0,0,31,0,0,0
25-05-2024,3 in1 Magnetic Wireless Charger,Hardware,31,0,27,0,2,6,94500,0,94500
26-05-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,4,5,3,10,14000,0,14000
27-05-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,3,1,-5,3,10500,0,10500
28-05-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
29-05-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,3,2,0,2,10500,0,10500
30-05-2024,3 in1 Magnetic Wireless Charger,Hardware,2,79,20,6,2,69,70000,146150,-76150
31-05-2024,3 in1 Magnetic Wireless Charger,Hardware,69,0,0,0,0,69,0,0,0
01-06-2024,3 in1 Magnetic Wireless Charger,Hardware,69,0,52,2,2,21,182000,0,182000
02-06-2024,3 in1 Magnetic Wireless Charger,Hardware,21,0,8,2,4,19,28000,0,28000
03-06-2024,3 in1 Magnetic Wireless Charger,Hardware,19,0,4,7,4,26,14000,0,14000
04-06-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,0,0,0,26,0,0,0
05-06-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,11,9,-1,23,38500,0,38500
06-06-2024,3 in1 Magnetic Wireless Charger,Hardware,23,0,5,0,-3,15,17500,0,17500
07-06-2024,3 in1 Magnetic Wireless Charger,Hardware,15,0,0,0,0,15,0,0,0
08-06-2024,3 in1 Magnetic Wireless Charger,Hardware,15,0,6,6,-2,13,21000,0,21000
09-06-2024,3 in1 Magnetic Wireless Charger,Hardware,13,66,24,3,-2,56,84000,122100,-38100
10-06-2024,3 in1 Magnetic Wireless Charger,Hardware,56,0,36,6,-4,22,126000,0,126000
11-06-2024,3 in1 Magnetic Wireless Charger,Hardware,22,0,10,9,-5,16,35000,0,35000
12-06-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,4,0,4,16,14000,0,14000
13-06-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,16,0,-3,0,56000,0,56000
14-06-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,0,0,0,0,0
15-06-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,2,0,2,0,0,0
16-06-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,1,7,-5,3,3500,0,3500
17-06-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
18-06-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
19-06-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
20-06-2024,3 in1 Magnetic Wireless Charger,Hardware,3,35,5,7,0,40,17500,64750,-47250
21-06-2024,3 in1 Magnetic Wireless Charger,Hardware,40,0,0,0,0,40,0,0,0
22-06-2024,3 in1 Magnetic Wireless Charger,Hardware,40,0,39,0,2,3,136500,0,136500
23-06-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,3,1,-2,0,10500,0,10500
24-06-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,2,-2,0,0,0,0
25-06-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,3,3,6,0,0,0
26-06-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,5,8,2,11,17500,0,17500
27-06-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,4,1,1,9,14000,0,14000
28-06-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
29-06-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,6,2,17,0,0,0
30-06-2024,3 in1 Magnetic Wireless Charger,Hardware,17,89,18,6,-2,92,63000,164650,-101650
01-07-2024,3 in1 Magnetic Wireless Charger,Hardware,92,0,0,0,0,92,0,0,0
02-07-2024,3 in1 Magnetic Wireless Charger,Hardware,92,0,3,2,-2,89,10500,0,10500
03-07-2024,3 in1 Magnetic Wireless Charger,Hardware,89,0,66,2,1,26,231000,0,231000
04-07-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,0,0,0,26,0,0,0
05-07-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,0,0,0,26,0,0,0
06-07-2024,3 in1 Magnetic Wireless Charger,Hardware,26,0,22,2,-4,2,77000,0,77000
07-07-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,2,2,-2,0,7000,0,7000
08-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,8,4,12,0,0,0
09-07-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,12,2,-1,1,42000,0,42000
10-07-2024,3 in1 Magnetic Wireless Charger,Hardware,1,21,16,2,4,12,56000,38850,17150
11-07-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,12,0,-5,0,42000,0,42000
12-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,0,0,0,0,0
13-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,2,-3,0,0,0,0
14-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,3,3,0,0,0
15-07-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,1,4,2,8,3500,0,3500
16-07-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,0,0,0,8,0,0,0
17-07-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,0,0,0,8,0,0,0
18-07-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,0,9,-2,15,0,0,0
19-07-2024,3 in1 Magnetic Wireless Charger,Hardware,15,0,0,0,0,15,0,0,0
20-07-2024,3 in1 Magnetic Wireless Charger,Hardware,15,0,13,2,-1,3,45500,0,45500
21-07-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,1,9,-5,6,3500,0,3500
22-07-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,0,0,0,6,0,0,0
23-07-2024,3 in1 Magnetic Wireless Charger,Hardware,6,42,39,5,0,14,136500,77700,58800
24-07-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,4,4,2,16,14000,0,14000
25-07-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,4,9,3,24,14000,0,14000
26-07-2024,3 in1 Magnetic Wireless Charger,Hardware,24,0,0,0,0,24,0,0,0
27-07-2024,3 in1 Magnetic Wireless Charger,Hardware,24,0,0,0,0,24,0,0,0
28-07-2024,3 in1 Magnetic Wireless Charger,Hardware,24,0,16,2,-3,7,56000,0,56000
29-07-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,5,1,-5,0,17500,0,17500
30-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,0,0,0,0,0
31-07-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,0,0,0,0,0
01-08-2024,3 in1 Magnetic Wireless Charger,Hardware,0,81,52,9,-5,33,182000,149850,32150
02-08-2024,3 in1 Magnetic Wireless Charger,Hardware,33,0,0,0,0,33,0,0,0
03-08-2024,3 in1 Magnetic Wireless Charger,Hardware,33,0,29,5,-4,5,101500,0,101500
04-08-2024,3 in1 Magnetic Wireless Charger,Hardware,5,0,3,2,-5,0,10500,0,10500
05-08-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,0,3,3,0,0,0
06-08-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,7,4,14,0,0,0
07-08-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,6,6,-3,11,21000,0,21000
08-08-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,0,5,-4,12,0,0,0
09-08-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
10-08-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,5,8,1,16,17500,0,17500
11-08-2024,3 in1 Magnetic Wireless Charger,Hardware,16,65,79,5,2,9,276500,120250,156250
12-08-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
13-08-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,7,6,-5,3,24500,0,24500
14-08-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
15-08-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,3,5,-4,1,10500,0,10500
16-08-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,0,0,0,1,0,0,0
17-08-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,1,5,1,6,3500,0,3500
18-08-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,4,3,-2,3,14000,0,14000
19-08-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,1,8,4,14,3500,0,3500
20-08-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,11,3,0,6,38500,0,38500
21-08-2024,3 in1 Magnetic Wireless Charger,Hardware,6,24,13,9,-4,22,45500,44400,1100
22-08-2024,3 in1 Magnetic Wireless Charger,Hardware,22,0,15,5,0,12,52500,0,52500
23-08-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
24-08-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,1,8,-3,16,3500,0,3500
25-08-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,9,1,1,9,31500,0,31500
26-08-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,1,6,-5,9,3500,0,3500
27-08-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,5,2,-3,3,17500,0,17500
28-08-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,1,9,-1,10,3500,0,3500
29-08-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,8,7,-5,4,28000,0,28000
30-08-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,0,0,0,4,0,0,0
31-08-2024,3 in1 Magnetic Wireless Charger,Hardware,4,90,45,0,2,51,157500,166500,-9000
01-09-2024,3 in1 Magnetic Wireless Charger,Hardware,51,0,12,5,-1,43,42000,0,42000
02-09-2024,3 in1 Magnetic Wireless Charger,Hardware,43,0,27,0,3,19,94500,0,94500
03-09-2024,3 in1 Magnetic Wireless Charger,Hardware,19,0,19,4,2,6,66500,0,66500
04-09-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,5,3,2,6,17500,0,17500
05-09-2024,3 in1 Magnetic Wireless Charger,Hardware,6,0,6,6,3,9,21000,0,21000
06-09-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
07-09-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,2,3,-1,9,7000,0,7000
08-09-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,5,3,3,10,17500,0,17500
09-09-2024,3 in1 Magnetic Wireless Charger,Hardware,10,95,58,6,2,55,203000,175750,27250
10-09-2024,3 in1 Magnetic Wireless Charger,Hardware,55,0,49,4,2,12,171500,0,171500
11-09-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,11,0,1,2,38500,0,38500
12-09-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
13-09-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
14-09-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
15-09-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,1,5,-5,1,3500,0,3500
16-09-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,1,8,-5,3,3500,0,3500
17-09-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
18-09-2024,3 in1 Magnetic Wireless Charger,Hardware,3,28,30,7,-4,4,105000,51800,53200
19-09-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,3,5,-3,3,10500,0,10500
20-09-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,0,0,3,0,0,0
21-09-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,0,7,3,13,0,0,0
22-09-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,3,5,-1,14,10500,0,10500
23-09-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,4,7,-4,13,14000,0,14000
24-09-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,0,7,2,22,0,0,0
25-09-2024,3 in1 Magnetic Wireless Charger,Hardware,22,96,61,7,1,65,213500,177600,35900
26-09-2024,3 in1 Magnetic Wireless Charger,Hardware,65,0,63,2,-3,1,220500,0,220500
27-09-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,0,0,0,1,0,0,0
28-09-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,0,1,2,4,0,0,0
29-09-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,1,2,-5,0,3500,0,3500
30-09-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,6,2,8,0,0,0
01-10-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,2,2,1,9,7000,0,7000
02-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,3,4,1,11,10500,0,10500
03-10-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,7,7,-2,9,24500,0,24500
04-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
05-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,58,39,1,2,31,136500,107300,29200
06-10-2024,3 in1 Magnetic Wireless Charger,Hardware,31,0,16,5,0,20,56000,0,56000
07-10-2024,3 in1 Magnetic Wireless Charger,Hardware,20,0,18,6,-1,7,63000,0,63000
08-10-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,4,6,-5,4,14000,0,14000
09-10-2024,3 in1 Magnetic Wireless Charger,Hardware,4,0,0,8,2,14,0,0,0
10-10-2024,3 in1 Magnetic Wireless Charger,Hardware,14,0,2,3,-3,12,7000,0,7000
11-10-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,0,0,0,12,0,0,0
12-10-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,10,4,4,10,35000,0,35000
13-10-2024,3 in1 Magnetic Wireless Charger,Hardware,10,0,3,9,-5,11,10500,0,10500
14-10-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,0,4,2,17,0,0,0
15-10-2024,3 in1 Magnetic Wireless Charger,Hardware,17,0,0,0,0,17,0,0,0
16-10-2024,3 in1 Magnetic Wireless Charger,Hardware,17,0,3,2,-4,12,10500,0,10500
17-10-2024,3 in1 Magnetic Wireless Charger,Hardware,12,0,11,4,4,9,38500,0,38500
18-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,0,0,0,9,0,0,0
19-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,85,17,3,-4,76,59500,157250,-97750
20-10-2024,3 in1 Magnetic Wireless Charger,Hardware,76,0,70,7,-4,9,245000,0,245000
21-10-2024,3 in1 Magnetic Wireless Charger,Hardware,9,0,4,9,-3,11,14000,0,14000
22-10-2024,3 in1 Magnetic Wireless Charger,Hardware,11,0,11,3,-2,1,38500,0,38500
23-10-2024,3 in1 Magnetic Wireless Charger,Hardware,1,0,1,3,-1,2,3500,0,3500
24-10-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
25-10-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
26-10-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,2,9,4,13,7000,0,7000
27-10-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,5,6,0,14,17500,0,17500
28-10-2024,3 in1 Magnetic Wireless Charger,Hardware,14,48,29,4,-4,33,101500,88800,12700
29-10-2024,3 in1 Magnetic Wireless Charger,Hardware,33,0,28,2,-4,3,98000,0,98000
30-10-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,3,1,-1,0,10500,0,10500
31-10-2024,3 in1 Magnetic Wireless Charger,Hardware,0,0,0,3,-1,2,0,0,0
01-11-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,0,0,0,2,0,0,0
02-11-2024,3 in1 Magnetic Wireless Charger,Hardware,2,0,2,8,-5,3,7000,0,7000
03-11-2024,3 in1 Magnetic Wireless Charger,Hardware,3,0,1,1,4,7,3500,0,3500
04-11-2024,3 in1 Magnetic Wireless Charger,Hardware,7,0,2,6,-3,8,7000,0,7000
05-11-2024,3 in1 Magnetic Wireless Charger,Hardware,8,0,0,1,4,13,0,0,0
06-11-2024,3 in1 Magnetic Wireless Charger,Hardware,13,0,3,2,4,16,10500,0,10500
07-11-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,7,3,4,16,24500,0,24500
08-11-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,0,0,0,16,0,0,0
09-11-2024,3 in1 Magnetic Wireless Charger,Hardware,16,0,0,0,0,16,0,0,0
10-11-2024,3 in1 Magnetic Wireless Charger,Hardware,16,49,54,8,-1,18,189000,90650,98350
11-11-2024,3 in1 Magnetic Wireless Charger,Hardware,18,0,1,5,-1,21,3500,0,3500
